Provider,__target__,inp_n_claims,inp_total_money,inp_mean_money,inp_median_money,inp_n_diag_codes,inp_n_proc_codes,inp_mean_claim_days,inp_median_claim_days,inp_sum_deductible,inp_mean_physicians_per_claim,inp_n_unique_bene,inp_n_unique_physicians,inp_mean_los,inp_median_los,inp_total_los,outp_n_claims,outp_total_money,outp_mean_money,outp_median_money,outp_n_diag_codes,outp_n_proc_codes,outp_mean_claim_days,outp_median_claim_days,outp_sum_deductible,outp_mean_physicians_per_claim,outp_n_unique_bene,outp_n_unique_physicians,bene_renaldiseaseindicator_mean,bene_chroniccond_alzheimer_mean,bene_chroniccond_heartfailure_mean,bene_chroniccond_kidneydisease_mean,bene_chroniccond_cancer_mean,bene_chroniccond_obstrpulmonary_mean,bene_chroniccond_depression_mean,bene_chroniccond_diabetes_mean,bene_chroniccond_ischemicheart_mean,bene_chroniccond_osteoporasis_mean,bene_chroniccond_rheumatoidarthritis_mean,bene_chroniccond_stroke_mean,bene_age_approx_mean,bene_age_approx_median
PRV53768,0,5.0,25272.0,5054.4,6000.0,47.0,1.0,4.2,4.0,4272.0,1.4,5.0,5.0,4.2,4.0,21.0,57.0,16510.0,289.64912280701753,90.0,157.0,0.0,1.3859649122807018,0.0,330.0,1.263157894736842,54.0,31.0,0.15254237288135594,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,69.07462963607466,71.48254620123203
PRV53769,1,132.0,1762672.0,13353.575757575758,8068.0,1240.0,95.0,6.295454545454546,4.0,137772.0,1.3863636363636365,126.0,2.0,6.295454545454546,4.0,831.0,245.0,61090.0,249.3469387755102,90.0,632.0,1.0,1.7551020408163265,0.0,810.0,1.416326530612245,229.0,154.0,0.2231638418079096,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,73.12702776907699,74.65434633812458
PRV53770,0,77.0,888668.0,11541.142857142857,10068.0,715.0,56.0,5.077922077922078,4.0,81168.0,1.7662337662337662,68.0,8.0,5.077922077922078,4.0,391.0,176.0,42370.0,240.73863636363637,70.0,504.0,0.0,1.625,0.0,350.0,1.5227272727272727,171.0,79.0,0.19246861924686193,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,74.16292503271961,76.23545516769336
PRV53771,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,21710.0,425.6862745098039,200.0,134.0,0.0,1.0980392156862746,0.0,100.0,1.4705882352941178,50.0,25.0,0.16,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,68.9239151266256,68.08898015058179
PRV53772,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,5410.0,245.9090909090909,150.0,65.0,0.0,0.13636363636363635,0.0,0.0,1.4545454545454546,22.0,13.0,0.2727272727272727,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,74.84836040072179,74.0287474332649
PRV53773,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,567.0,177530.0,313.1040564373898,80.0,1636.0,0.0,1.3368606701940036,0.0,1700.0,1.400352733686067,531.0,196.0,0.17890772128060264,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,73.4315401957486,73.94934976043805
PRV53774,0,50.0,597264.0,11945.28,8068.0,462.0,37.0,7.16,4.0,51264.0,1.64,44.0,1.0,7.16,4.0,358.0,174.0,43930.0,252.4712643678161,80.0,442.0,0.0,1.5862068965517242,0.0,560.0,1.4022988505747127,163.0,74.0,0.1941747572815534,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,74.38095997554541,74.67898699520876
PRV53775,0,2.0,14136.0,7068.0,7068.0,16.0,1.0,3.5,3.5,2136.0,1.5,2.0,2.0,3.5,3.5,7.0,45.0,19450.0,432.22222222222223,100.0,167.0,0.0,0.4444444444444444,0.0,280.0,1.3555555555555556,43.0,24.0,0.17777777777777778,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,75.16167008898015,79.53730321697468
PRV53776,1,47.0,580196.0,12344.595744680852,7068.0,438.0,37.0,5.0638297872340425,3.0,50196.0,1.4680851063829787,45.0,7.0,5.0638297872340425,3.0,238.0,153.0,42500.0,277.77777777777777,70.0,426.0,0.0,1.3006535947712419,0.0,540.0,1.2549019607843137,148.0,79.0,0.19895287958115182,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,73.79479736678958,74.86379192334017
PRV53779,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,12530.0,255.71428571428572,90.0,149.0,0.0,2.326530612244898,0.0,100.0,1.346938775510204,48.0,27.0,0.125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,70.11544604152407,71.79603011635865
PRV53780,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,5080.0,195.3846153846154,85.0,81.0,0.0,1.1153846153846154,0.0,0.0,1.1923076923076923,26.0,16.0,0.2692307692307692,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,73.48307271099878,78.48596851471595
PRV53781,1,79.0,958972.0,12138.886075949367,8068.0,697.0,57.0,6.050632911392405,4.0,84372.0,1.6329113924050633,74.0,67.0,6.050632911392405,4.0,478.0,314.0,89510.0,285.0636942675159,80.0,962.0,0.0,1.5286624203821657,0.0,920.0,1.375796178343949,304.0,173.0,0.2183288409703504,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,73.11211351380273,74.5160848733744
PRV53782,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,17820.0,336.22641509433964,80.0,154.0,0.0,1.2264150943396226,0.0,0.0,1.2075471698113207,39.0,18.0,0.20512820512820512,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,72.0480878920304,75.34839151266256
PRV53783,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,6640.0,221.33333333333334,85.0,92.0,0.0,1.5333333333333334,0.0,0.0,1.7,30.0,24.0,0.13333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,70.47145790554416,72.11088295687885
PRV53784,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,6080.0,148.29268292682926,60.0,134.0,0.0,1.1219512195121952,0.0,210.0,1.4390243902439024,38.0,28.0,0.18421052631578946,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,75.2060232717317,75.927446954141
PRV53785,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,54980.0,426.2015503875969,100.0,333.0,0.0,0.8604651162790697,0.0,400.0,1.372093023255814,124.0,76.0,0.1693548387096774,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,75.04398224812877,77.24024640657083
PRV53786,1,36.0,380448.0,10568.0,9068.0,334.0,25.0,6.083333333333333,5.0,38448.0,1.6111111111111112,33.0,1.0,6.083333333333333,5.0,219.0,1346.0,377620.0,280.54977711738485,80.0,3676.0,0.0,1.2919762258543834,0.0,3860.0,1.287518573551263,530.0,13.0,0.14684014869888476,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,73.12598439221493,75.58384668035592
PRV53787,1,32.0,324176.0,10130.5,9568.0,281.0,30.0,4.9375,3.0,34176.0,1.625,32.0,2.0,4.9375,3.0,158.0,42.0,13480.0,320.95238095238096,100.0,140.0,0.0,1.2380952380952381,0.0,0.0,1.3095238095238095,42.0,27.0,0.21621621621621623,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,70.3455241689328,73.99863107460644
PRV53788,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,3500.0,194.44444444444446,100.0,64.0,0.0,0.7777777777777778,0.0,0.0,1.0555555555555556,18.0,10.0,0.05555555555555555,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,73.49927751159784,76.48733744010951
PRV53790,1,44.0,550992.0,12522.545454545454,9068.0,386.0,31.0,5.795454545454546,4.0,46992.0,1.4545454545454546,44.0,7.0,5.795454545454546,4.0,255.0,449.0,139300.0,310.24498886414256,80.0,1265.0,0.0,1.7394209354120267,0.0,1070.0,1.3318485523385302,426.0,238.0,0.18723404255319148,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,72.81813389255393,74.4640657084189
PRV53791,0,6.0,48408.0,8068.0,5568.0,54.0,5.0,5.666666666666667,4.0,6408.0,2.0,5.0,3.0,5.666666666666667,4.0,34.0,86.0,20510.0,238.48837209302326,90.0,267.0,0.0,1.2093023255813953,0.0,320.0,1.3255813953488371,85.0,26.0,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,73.22089892767511,74.08350444900753
PRV53792,1,33.0,296244.0,8977.09090909091,6068.0,297.0,18.0,4.424242424242424,4.0,35244.0,1.3636363636363635,32.0,3.0,4.424242424242424,4.0,146.0,20.0,11560.0,578.0,70.0,75.0,0.0,2.75,0.0,50.0,1.25,20.0,17.0,0.21153846153846154,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,71.66698257252672,74.28336755646818
PRV53793,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,25740.0,572.0,90.0,146.0,0.0,2.2444444444444445,0.0,40.0,1.4666666666666666,37.0,27.0,0.1891891891891892,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,72.98792015835137,73.50581793292265
PRV53794,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.0,48170.0,288.4431137724551,80.0,465.0,0.0,1.0,0.0,530.0,1.2754491017964071,160.0,92.0,0.175,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,72.73694387405887,74.89390828199863
PRV53796,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,6060.0,216.42857142857142,70.0,73.0,0.0,1.6071428571428572,0.0,100.0,1.25,27.0,14.0,0.2222222222222222,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,66.0290516389079,69.55236139630391
PRV53797,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4739.0,1317620.0,278.03756066680734,80.0,13268.0,2.0,1.2357037349651825,0.0,14020.0,1.2559611732433003,2020.0,6.0,0.148019801980198,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,72.82414188030712,73.94661190965093
PRV53798,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,15620.0,411.05263157894734,60.0,138.0,0.0,0.05263157894736842,0.0,0.0,1.1842105263157894,38.0,16.0,0.18421052631578946,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,72.65247307179654,72.94592744695413
PRV53799,0,14.0,114952.0,8210.857142857143,5568.0,128.0,8.0,4.642857142857143,4.0,14952.0,1.6428571428571428,13.0,14.0,4.642857142857143,4.0,65.0,739.0,209190.0,283.0717185385656,80.0,2102.0,0.0,1.361299052774019,0.0,2750.0,1.3504736129905277,664.0,258.0,0.22485207100591717,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,73.75981839463122,74.84188911704311
PRV53801,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,26400.0,447.45762711864404,100.0,172.0,0.0,0.4915254237288136,0.0,140.0,1.4576271186440677,58.0,38.0,0.15517241379310345,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,73.9679954683849,76.14921286789871
PRV53802,0,46.0,494992.0,10760.695652173914,9068.0,435.0,36.0,6.3478260869565215,4.0,46992.0,1.608695652173913,42.0,6.0,6.3478260869565215,4.0,292.0,34.0,12030.0,353.8235294117647,90.0,103.0,0.0,0.7352941176470589,0.0,160.0,1.4411764705882353,34.0,23.0,0.21052631578947367,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,71.48452754061746,73.88911704312116
PRV53805,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,22660.0,323.7142857142857,85.0,194.0,0.0,0.5857142857142857,0.0,140.0,1.3142857142857143,69.0,37.0,0.17391304347826086,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,70.99270898431688,73.4839151266256
PRV53806,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.0,50820.0,293.757225433526,100.0,475.0,0.0,2.2716763005780347,0.0,550.0,1.4913294797687862,161.0,46.0,0.2236024844720497,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,72.69405367718018,72.9801505817933
PRV53807,0,36.0,382748.0,10631.888888888889,7568.0,338.0,28.0,6.111111111111111,4.0,38448.0,1.7777777777777777,36.0,4.0,6.111111111111111,4.0,220.0,122.0,31010.0,254.18032786885246,80.0,337.0,0.0,0.7622950819672131,0.0,280.0,1.3524590163934427,120.0,74.0,0.2064516129032258,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,73.66777505464661,74.79260780287474
PRV53808,1,195.0,2061392.0,10571.241025641026,8068.0,1733.0,134.0,5.887179487179488,4.0,207192.0,1.0,185.0,1.0,5.887179487179488,4.0,1148.0,298.0,73980.0,248.25503355704697,70.0,798.0,0.0,1.3456375838926173,0.0,930.0,1.3724832214765101,284.0,144.0,0.1987179487179487,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,73.67614384246828,74.8021902806297
PRV53812,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,260.0,130.0,130.0,6.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.5,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,81.49760438056126,81.49760438056126
PRV53814,0,3.0,21204.0,7068.0,6068.0,24.0,1.0,4.0,4.0,3204.0,1.0,3.0,1.0,4.0,4.0,12.0,50.0,12080.0,241.6,80.0,158.0,1.0,1.2,0.0,40.0,1.14,49.0,7.0,0.21153846153846154,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,76.74501131995999,78.29158110882958
PRV53815,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1800.0,163.63636363636363,70.0,27.0,0.0,0.0,0.0,0.0,1.0,11.0,2.0,0.09090909090909091,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,71.80735486279633,75.0362765229295
PRV53816,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,58170.0,299.8453608247423,70.0,546.0,0.0,1.4381443298969072,0.0,960.0,1.092783505154639,177.0,2.0,0.1977401129943503,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,72.98301217724877,74.57357973990418
PRV53817,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,5180.0,246.66666666666666,70.0,39.0,0.0,1.8095238095238095,0.0,0.0,1.1904761904761905,21.0,2.0,0.3333333333333333,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,74.90199146051302,74.85557837097878
PRV53818,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1020.0,102.0,70.0,29.0,0.0,2.0,0.0,0.0,1.0,9.0,1.0,0.3333333333333333,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,72.82774355464295,74.34086242299794
PRV53819,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,18130.0,342.07547169811323,70.0,141.0,0.0,1.6603773584905661,0.0,200.0,1.0,40.0,1.0,0.175,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,70.12635181382615,73.89459274469542
PRV53820,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,2490.0,166.0,100.0,49.0,0.0,2.3333333333333335,0.0,40.0,1.0,15.0,2.0,0.26666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,72.8910791695186,74.43394934976044
PRV53821,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1070.0,107.0,35.0,29.0,0.0,3.5,0.0,0.0,1.0,10.0,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,76.10732375085557,75.70431211498973
PRV53824,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,35930.0,315.17543859649123,90.0,333.0,0.0,0.9035087719298246,0.0,350.0,1.0,91.0,1.0,0.18681318681318682,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,73.90581492429541,73.26488706365502
PRV53827,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2930.0,325.55555555555554,200.0,28.0,0.0,4.555555555555555,0.0,100.0,1.0,9.0,1.0,0.1111111111111111,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,75.89444064187391,77.42642026009582
PRV53828,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,6260.0,223.57142857142858,75.0,92.0,0.0,0.03571428571428571,0.0,0.0,1.0,24.0,1.0,0.125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,72.50490531599361,75.82067077344286
PRV53829,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,6090.0,380.625,110.0,36.0,0.0,1.9375,0.0,180.0,1.0625,16.0,2.0,0.0625,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,72.18309377138947,74.88432580424367
PRV53831,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,27650.0,333.13253012048193,80.0,254.0,0.0,1.4337349397590362,0.0,100.0,1.0,71.0,2.0,0.08450704225352113,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,69.45615100596736,72.33675564681725
PRV53832,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,4910.0,409.1666666666667,65.0,49.0,0.0,2.0833333333333335,0.0,0.0,1.0,12.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,71.65936573123432,78.39698836413416
PRV53835,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2300.0,287.5,190.0,17.0,0.0,3.5,0.0,0.0,1.0,8.0,2.0,0.125,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,68.11635865845311,66.69130732375086
PRV53836,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,11070.0,225.91836734693877,80.0,162.0,0.0,0.42857142857142855,0.0,100.0,1.0,44.0,1.0,0.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,73.79715014622612,73.88501026694045
PRV53837,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,2570.0,197.69230769230768,100.0,39.0,0.0,2.769230769230769,0.0,80.0,1.0,13.0,2.0,0.15384615384615385,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,77.9194440056863,75.73442847364818
PRV53838,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,58070.0,299.3298969072165,80.0,553.0,0.0,0.8298969072164949,0.0,270.0,1.0206185567010309,148.0,1.0,0.16216216216216217,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,73.335830697227,74.85831622176592
PRV53839,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,73.29226557152636,73.29226557152636
PRV53840,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,500.0,83.33333333333333,45.0,9.0,0.0,0.0,0.0,40.0,1.0,6.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,71.42915811088295,70.07939767282683
PRV53841,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,3470.0,157.72727272727272,65.0,66.0,0.0,0.0,0.0,100.0,1.2727272727272727,19.0,4.0,0.21052631578947367,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,76.65708418891171,78.3025325119781
PRV53842,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2410.0,344.2857142857143,60.0,21.0,0.0,4.0,0.0,0.0,1.0,7.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,79.09963821257455,80.06023271731691
PRV53843,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1470.0,105.0,65.0,49.0,0.0,1.6428571428571428,0.0,10.0,1.0,14.0,2.0,0.07142857142857142,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,82.31407059743815,82.61327857631758
PRV53844,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,7940.0,149.81132075471697,80.0,153.0,0.0,0.6037735849056604,0.0,30.0,1.0,40.0,1.0,0.225,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,75.50465434633813,76.47227926078028
PRV53845,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,9500.0,475.0,170.0,58.0,0.0,0.4,0.0,340.0,1.0,18.0,1.0,0.2222222222222222,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,77.70081375009507,77.63586584531143
PRV53846,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2640.0,220.0,100.0,24.0,0.0,0.0,0.0,0.0,1.0,11.0,1.0,0.18181818181818182,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,76.61302968079148,76.77207392197126
PRV53848,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1080.0,135.0,40.0,19.0,0.0,0.0,0.0,0.0,1.125,8.0,3.0,0.25,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,77.88056125941137,78.4914442162902
PRV53849,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,2930.0,139.52380952380952,60.0,59.0,0.0,0.09523809523809523,0.0,0.0,1.0,20.0,1.0,0.15,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,79.65160848733744,81.07186858316221
PRV53850,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1720.0,172.0,70.0,54.0,0.0,3.3,0.0,0.0,1.0,10.0,1.0,0.2,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,69.90800821355236,67.86721423682408
PRV53851,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,21260.0,442.9166666666667,100.0,153.0,0.0,1.3541666666666667,0.0,160.0,1.0,47.0,3.0,0.1276595744680851,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,70.4799102916976,70.49418206707735
PRV53855,1,20.0,162360.0,8118.0,6068.0,193.0,11.0,4.05,3.0,21360.0,1.35,17.0,8.0,4.05,3.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5294117647058824,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,70.93175504287957,74.54620123203286
PRV53857,0,10.0,150680.0,15068.0,10568.0,95.0,11.0,6.7,8.0,10680.0,1.3,10.0,2.0,6.7,8.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,75.93566050650239,80.3956194387406
PRV53859,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.0,34400.0,240.55944055944056,90.0,401.0,0.0,1.944055944055944,0.0,590.0,1.2517482517482517,134.0,7.0,0.16417910447761194,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,71.40041067761807,73.34017796030116
